20220506	22:28:49 	 5235d6d5-b33f-46f6-9ab4-2f27916cfbe3 	 GET 	 undefined 	/states/MO/funfact
20220506	22:28:50 	 ba8a1cd1-21e3-4c38-b9d8-0124b7a05f36 	 GET 	 undefined 	/states/MO/funfact
20220506	22:28:51 	 d9a84067-3850-4b6b-9b39-99c3c426ed07 	 GET 	 undefined 	/states/MO/funfact
20220506	22:28:52 	 4711b464-5745-40fd-9dc9-e7ea54d2a65f 	 GET 	 undefined 	/states/MO/funfact
20220506	22:28:59 	 110bdd5a-111c-45c4-b2d9-986d7175295d 	 GET 	 undefined 	/states/RI
20220506	22:44:26 	 48e51c2f-7b04-4bda-975e-af75e1fab220 	 GET 	 undefined 	/states/KS
20220506	22:44:39 	 5414ea22-1ff0-4685-9298-fc8413316a05 	 GET 	 undefined 	/states/KS
20220506	22:46:29 	 063ec873-2b53-4c98-ab59-ac2724bd9b6d 	 POST 	 undefined 	/states/KS/funfact
20220506	22:48:36 	 74456c2f-be52-40e4-baba-84f70f67b249 	 POST 	 undefined 	/states/KS/funfact
20220506	22:48:43 	 21c2836d-31f8-43a4-b851-d04ee7b8cfae 	 POST 	 undefined 	/states/KS/funfact
20220506	22:48:46 	 13622167-a908-411a-8366-32e31c10b73c 	 POST 	 undefined 	/states/KS/funfact
20220506	22:54:22 	 cb89419e-a5b3-4c18-bcee-9ee25b262c6c 	 POST 	 undefined 	/states/KS/funfact
20220506	22:56:49 	 ac6150ef-482d-4d91-a550-256f013c7848 	 PATCH 	 undefined 	/states/KS/funfact
20220506	22:57:24 	 eea10f92-ee5c-474d-a8f0-b4939a45d0c0 	 PATCH 	 undefined 	/states/KS/funfact
20220506	22:58:38 	 08c52a79-e641-4c0b-9237-bdb00c725cf0 	 DELETE 	 undefined 	/states/KS/funfact
